X,Y,U,V
-1.104e+007,-5.28e+006,-9.65013e-009,-4.6117e-009
-1.104e+007,-5.04e+006,-9.81221e-009,-4.47574e-009
-1.104e+007,-4.8e+006,-9.97187e-009,-4.3317e-009
-1.104e+007,-4.56e+006,-1.01286e-008,-4.17953e-009
-1.104e+007,-4.32e+006,-1.02819e-008,-4.01921e-009
-1.104e+007,-4.08e+006,-1.04312e-008,-3.85079e-009
-1.104e+007,-3.84e+006,-1.05759e-008,-3.67431e-009
-1.104e+007,-3.6e+006,-1.07156e-008,-3.48992e-009
-1.104e+007,-3.36e+006,-1.08496e-008,-3.29776e-009
-1.104e+007,-3.12e+006,-1.09773e-008,-3.09805e-009
-1.104e+007,-2.88e+006,-1.10983e-008,-2.89106e-009
-1.104e+007,-2.64e+006,-1.12119e-008,-2.67709e-009
-1.104e+007,-2.4e+006,-1.13176e-008,-2.45653e-009
-1.104e+007,-2.16e+006,-1.1415e-008,-2.22976e-009
-1.104e+007,-1.92e+006,-1.15036e-008,-1.99727e-009
-1.104e+007,-1.68e+006,-1.15829e-008,-1.75956e-009
-1.104e+007,-1.44e+006,-1.16524e-008,-1.51718e-009
-1.104e+007,-1.2e+006,-1.17119e-008,-1.27072e-009
-1.104e+007,-960000,-1.1761e-008,-1.0208e-009
-1.104e+007,-720000,-1.17995e-008,-7.68086e-010
-1.104e+007,-480000,-1.18272e-008,-5.13246e-010
-1.104e+007,-240000,-1.18438e-008,-2.56981e-010
-1.104e+007,0,-1.18494e-008,-5.38186e-027
-1.104e+007,240000,-1.18438e-008,2.56981e-010
-1.104e+007,480000,-1.18272e-008,5.13246e-010
-1.104e+007,720000,-1.17995e-008,7.68086e-010
-1.104e+007,960000,-1.1761e-008,1.0208e-009
-1.104e+007,1.2e+006,-1.17119e-008,1.27072e-009
-1.104e+007,1.44e+006,-1.16524e-008,1.51718e-009
-1.104e+007,1.68e+006,-1.15829e-008,1.75956e-009
-1.104e+007,1.92e+006,-1.15036e-008,1.99727e-009
-1.104e+007,2.16e+006,-1.1415e-008,2.22976e-009
-1.104e+007,2.4e+006,-1.13176e-008,2.45653e-009
-1.104e+007,2.64e+006,-1.12119e-008,2.67709e-009
-1.104e+007,2.88e+006,-1.10983e-008,2.89106e-009
-1.104e+007,3.12e+006,-1.09773e-008,3.09805e-009
-1.104e+007,3.36e+006,-1.08496e-008,3.29776e-009
-1.104e+007,3.6e+006,-1.07156e-008,3.48992e-009
-1.104e+007,3.84e+006,-1.05759e-008,3.67431e-009
-1.104e+007,4.08e+006,-1.04312e-008,3.85079e-009
-1.104e+007,4.32e+006,-1.02819e-008,4.01921e-009
-1.104e+007,4.56e+006,-1.01286e-008,4.17953e-009
-1.104e+007,4.8e+006,-9.97187e-009,4.3317e-009
-1.104e+007,5.04e+006,-9.81221e-009,4.47574e-009
-1.104e+007,5.28e+006,-9.65013e-009,4.6117e-009
-1.104e+007,5.52e+006,-9.48611e-009,4.73965e-009
-1.104e+007,5.76e+006,-9.32062e-009,4.85972e-009
-1.104e+007,6e+006,-9.1541e-009,4.97204e-009
-1.104e+007,6.24e+006,-8.98696e-009,5.07677e-009
-1.104e+007,6.48e+006,-8.81958e-009,5.1741e-009
-1.104e+007,6.72e+006,-8.65234e-009,5.26423e-009
-1.104e+007,6.96e+006,-8.48556e-009,5.34738e-009
-1.104e+007,7.2e+006,-8.31955e-009,5.42377e-009
-1.104e+007,7.44e+006,-8.15459e-009,5.49365e-009
-1.104e+007,7.68e+006,-7.99094e-009,5.55727e-009
-1.104e+007,7.92e+006,-7.82882e-009,5.61486e-009
-1.104e+007,8.16e+006,-7.66846e-009,5.66668e-009
-1.104e+007,8.4e+006,-7.51002e-009,5.713e-009
-1.104e+007,8.64e+006,-7.35367e-009,5.75405e-009
-1.104e+007,8.88e+006,-7.19956e-009,5.79009e-009
-1.104e+007,9.12e+006,-7.04781e-009,5.82138e-009
-1.104e+007,9.36e+006,-6.89853e-009,5.84814e-009
-1.104e+007,9.6e+006,-6.75179e-009,5.87063e-009
-1.104e+007,9.84e+006,-6.60768e-009,5.88907e-009
-1.104e+007,1.008e+007,-6.46626e-009,5.90368e-009
-1.104e+007,1.032e+007,-6.32757e-009,5.91469e-009
-1.104e+007,1.056e+007,-6.19165e-009,5.92231e-009
-1.104e+007,1.08e+007,-6.05851e-009,5.92674e-009
-1.104e+007,1.104e+007,-5.92817e-009,5.92817e-009
-1.104e+007,1.128e+007,-5.80064e-009,5.9268e-009
-1.104e+007,1.152e+007,-5.67591e-009,5.9228e-009
-1.104e+007,1.176e+007,-5.55397e-009,5.91634e-009
-1.08e+007,-1.2e+007,-5.42356e-009,-6.02644e-009
-1.08e+007,-1.176e+007,-5.54493e-009,-6.03803e-009
-1.08e+007,-1.152e+007,-5.66923e-009,-6.04735e-009
-1.08e+007,-1.128e+007,-5.79649e-009,-6.05424e-009
-1.08e+007,-1.104e+007,-5.92674e-009,-6.05851e-009
-1.08e+007,-1.08e+007,-6.05997e-009,-6.05997e-009
-1.08e+007,-1.056e+007,-6.19621e-009,-6.05844e-009
-1.08e+007,-1.032e+007,-6.33543e-009,-6.0537e-009
-1.08e+007,-1.008e+007,-6.47764e-009,-6.04555e-009
-1.08e+007,-9.84e+006,-6.62279e-009,-6.03376e-009
-1.08e+007,-9.6e+006,-6.77086e-009,-6.01809e-009
-1.08e+007,-9.36e+006,-6.9218e-009,-5.99832e-009
-1.08e+007,-9.12e+006,-7.07552e-009,-5.97419e-009
-1.08e+007,-8.88e+006,-7.23196e-009,-5.94544e-009
-1.08e+007,-8.64e+006,-7.39102e-009,-5.91183e-009
-1.08e+007,-8.4e+006,-7.55257e-009,-5.87307e-009
-1.08e+007,-8.16e+006,-7.71647e-009,-5.8289e-009
-1.08e+007,-7.92e+006,-7.88257e-009,-5.77905e-009
-1.08e+007,-7.68e+006,-8.05069e-009,-5.72323e-009
-1.08e+007,-7.44e+006,-8.2206e-009,-5.66118e-009
-1.08e+007,-7.2e+006,-8.39208e-009,-5.59261e-009
-1.08e+007,-6.96e+006,-8.56487e-009,-5.51725e-009
-1.08e+007,-6.72e+006,-8.73867e-009,-5.43484e-009
-1.08e+007,-6.48e+006,-8.91318e-009,-5.34512e-009
-1.08e+007,-6.24e+006,-9.08804e-009,-5.24785e-009
-1.08e+007,-6e+006,-9.26287e-009,-5.1428e-009
-1.08e+007,-5.76e+006,-9.43727e-009,-5.02974e-009
-1.08e+007,-5.52e+006,-9.61081e-009,-4.90851e-009
-1.08e+007,-5.28e+006,-9.78301e-009,-4.77891e-009
-1.08e+007,-5.04e+006,-9.95339e-009,-4.64083e-009
-1.08e+007,-4.8e+006,-1.01214e-008,-4.49414e-009
-1.08e+007,-4.56e+006,-1.02866e-008,-4.33879e-009
-1.08e+007,-4.32e+006,-1.04483e-008,-4.17475e-009
-1.08e+007,-4.08e+006,-1.06059e-008,-4.00202e-009
-1.08e+007,-3.84e+006,-1.0759e-008,-3.82066e-009
-1.08e+007,-3.6e+006,-1.09068e-008,-3.6308e-009
-1.08e+007,-3.36e+006,-1.10487e-008,-3.43258e-009
-1.08e+007,-3.12e+006,-1.11841e-008,-3.22623e-009
-1.08e+007,-2.88e+006,-1.13125e-008,-3.01202e-009
-1.08e+007,-2.64e+006,-1.14332e-008,-2.79027e-009
-1.08e+007,-2.4e+006,-1.15456e-008,-2.56137e-009
-1.08e+007,-2.16e+006,-1.16493e-008,-2.32576e-009
-1.08e+007,-1.92e+006,-1.17435e-008,-2.08393e-009
-1.08e+007,-1.68e+006,-1.18279e-008,-1.83644e-009
-1.08e+007,-1.44e+006,-1.19021e-008,-1.58387e-009
-1.08e+007,-1.2e+006,-1.19655e-008,-1.32686e-009
-1.08e+007,-960000,-1.20179e-008,-1.06609e-009
-1.08e+007,-720000,-1.2059e-008,-8.02272e-010
-1.08e+007,-480000,-1.20885e-008,-5.36143e-010
-1.08e+007,-240000,-1.21062e-008,-2.68461e-010
-1.08e+007,0,-1.21122e-008,2.98924e-027
-1.08e+007,240000,-1.21062e-008,2.68461e-010
-1.08e+007,480000,-1.20885e-008,5.36143e-010
-1.08e+007,720000,-1.2059e-008,8.02272e-010
-1.08e+007,960000,-1.20179e-008,1.06609e-009
-1.08e+007,1.2e+006,-1.19655e-008,1.32686e-009
-1.08e+007,1.44e+006,-1.19021e-008,1.58387e-009
-1.08e+007,1.68e+006,-1.18279e-008,1.83644e-009
-1.08e+007,1.92e+006,-1.17435e-008,2.08393e-009
-1.08e+007,2.16e+006,-1.16493e-008,2.32576e-009
-1.08e+007,2.4e+006,-1.15456e-008,2.56137e-009
-1.08e+007,2.64e+006,-1.14332e-008,2.79027e-009
-1.08e+007,2.88e+006,-1.13125e-008,3.01202e-009
-1.08e+007,3.12e+006,-1.11841e-008,3.22623e-009
-1.08e+007,3.36e+006,-1.10487e-008,3.43258e-009
-1.08e+007,3.6e+006,-1.09068e-008,3.6308e-009
-1.08e+007,3.84e+006,-1.0759e-008,3.82066e-009
-1.08e+007,4.08e+006,-1.06059e-008,4.00202e-009
-1.08e+007,4.32e+006,-1.04483e-008,4.17475e-009
-1.08e+007,4.56e+006,-1.02866e-008,4.33879e-009
-1.08e+007,4.8e+006,-1.01214e-008,4.49414e-009
-1.08e+007,5.04e+006,-9.95339e-009,4.64083e-009
-1.08e+007,5.28e+006,-9.78301e-009,4.77891e-009
-1.08e+007,5.52e+006,-9.61081e-009,4.90851e-009
-1.08e+007,5.76e+006,-9.43727e-009,5.02974e-009
-1.08e+007,6e+006,-9.26287e-009,5.1428e-009
-1.08e+007,6.24e+006,-9.08804e-009,5.24785e-009
-1.08e+007,6.48e+006,-8.91318e-009,5.34512e-009
-1.08e+007,6.72e+006,-8.73867e-009,5.43484e-009
-1.08e+007,6.96e+006,-8.56487e-009,5.51725e-009
-1.08e+007,7.2e+006,-8.39208e-009,5.59261e-009
-1.08e+007,7.44e+006,-8.2206e-009,5.66118e-009
-1.08e+007,7.68e+006,-8.05069e-009,5.72323e-009
-1.08e+007,7.92e+006,-7.88257e-009,5.77905e-009
-1.08e+007,8.16e+006,-7.71647e-009,5.8289e-009
-1.08e+007,8.4e+006,-7.55257e-009,5.87307e-009
-1.08e+007,8.64e+006,-7.39102e-009,5.91183e-009
-1.08e+007,8.88e+006,-7.23196e-009,5.94544e-009
-1.08e+007,9.12e+006,-7.07552e-009,5.97419e-009
-1.08e+007,9.36e+006,-6.9218e-009,5.99832e-009
-1.08e+007,9.6e+006,-6.77086e-009,6.01809e-009
-1.08e+007,9.84e+006,-6.62279e-009,6.03376e-009
-1.08e+007,1.008e+007,-6.47764e-009,6.04555e-009
-1.08e+007,1.032e+007,-6.33543e-009,6.0537e-009
-1.08e+007,1.056e+007,-6.19621e-009,6.05844e-009
-1.08e+007,1.08e+007,-6.05997e-009,6.05997e-009
-1.08e+007,1.104e+007,-5.92674e-009,6.05851e-009
-1.08e+007,1.128e+007,-5.79649e-009,6.05424e-009
-1.08e+007,1.152e+007,-5.66923e-009,6.04735e-009
-1.08e+007,1.176e+007,-5.54493e-009,6.03803e-009
-1.056e+007,-1.2e+007,-5.40942e-009,-6.1474e-009
-1.056e+007,-1.176e+007,-5.53295e-009,-6.16199e-009
-1.056e+007,-1.152e+007,-5.65959e-009,-6.17435e-009
-1.056e+007,-1.128e+007,-5.78937e-009,-6.18429e-009
-1.056e+007,-1.104e+007,-5.92231e-009,-6.19165e-009
-1.056e+007,-1.08e+007,-6.05844e-009,-6.19621e-009
-1.056e+007,-1.056e+007,-6.19778e-009,-6.19778e-009
-1.056e+007,-1.032e+007,-6.34032e-009,-6.19613e-009
-1.056e+007,-1.008e+007,-6.48606e-009,-6.19106e-009
-1.056e+007,-9.84e+006,-6.63499e-009,-6.18232e-009
-1.056e+007,-9.6e+006,-6.78707e-009,-6.16967e-009
-1.056e+007,-9.36e+006,-6.94227e-009,-6.15285e-009
-1.056e+007,-9.12e+006,-7.10052e-009,-6.13161e-009
-1.056e+007,-8.88e+006,-7.26175e-009,-6.10566e-009
-1.056e+007,-8.64e+006,-7.42587e-009,-6.07474e-009
-1.056e+007,-8.4e+006,-7.59276e-009,-6.03855e-009
-1.056e+007,-8.16e+006,-7.76229e-009,-5.9968e-009
-1.056e+007,-7.92e+006,-7.93431e-009,-5.9492e-009
-1.056e+007,-7.68e+006,-8.10863e-009,-5.89544e-009
-1.056e+007,-7.44e+006,-8.28503e-009,-5.83521e-009
-1.056e+007,-7.2e+006,-8.4633e-009,-5.76822e-009
-1.056e+007,-6.96e+006,-8.64315e-009,-5.69417e-009
-1.056e+007,-6.72e+006,-8.8243e-009,-5.61276e-009
-1.056e+007,-6.48e+006,-9.00641e-009,-5.5237e-009
-1.056e+007,-6.24e+006,-9.18913e-009,-5.42672e-009
-1.056e+007,-6e+006,-9.37207e-009,-5.32156e-009
-1.056e+007,-5.76e+006,-9.55479e-009,-5.20796e-009
-1.056e+007,-5.52e+006,-9.73684e-009,-5.08572e-009
-1.056e+007,-5.28e+006,-9.91772e-009,-4.95462e-009
-1.056e+007,-5.04e+006,-1.00969e-008,-4.81451e-009
-1.056e+007,-4.8e+006,-1.02739e-008,-4.66526e-009
-1.056e+007,-4.56e+006,-1.0448e-008,-4.50676e-009
-1.056e+007,-4.32e+006,-1.06187e-008,-4.33897e-009
-1.056e+007,-4.08e+006,-1.07853e-008,-4.16188e-009
-1.056e+007,-3.84e+006,-1.09472e-008,-3.97554e-009
-1.056e+007,-3.6e+006,-1.11038e-008,-3.78004e-009
-1.056e+007,-3.36e+006,-1.12543e-008,-3.57556e-009
-1.056e+007,-3.12e+006,-1.13981e-008,-3.36229e-009
-1.056e+007,-2.88e+006,-1.15345e-008,-3.14053e-009
-1.056e+007,-2.64e+006,-1.16628e-008,-2.91061e-009
-1.056e+007,-2.4e+006,-1.17825e-008,-2.67293e-009
-1.056e+007,-2.16e+006,-1.18928e-008,-2.42798e-009
-1.056e+007,-1.92e+006,-1.19933e-008,-2.17627e-009
-1.056e+007,-1.68e+006,-1.20833e-008,-1.9184e-009
-1.056e+007,-1.44e+006,-1.21624e-008,-1.655e-009
-1.056e+007,-1.2e+006,-1.22302e-008,-1.38676e-009
-1.056e+007,-960000,-1.22861e-008,-1.11443e-009
-1.056e+007,-720000,-1.233e-008,-8.38773e-010
-1.056e+007,-480000,-1.23615e-008,-5.60595e-010
-1.056e+007,-240000,-1.23805e-008,-2.80723e-010
-1.056e+007,0,-1.23868e-008,-1.90943e-026
-1.056e+007,240000,-1.23805e-008,2.80723e-010
-1.056e+007,480000,-1.23615e-008,5.60595e-010
-1.056e+007,720000,-1.233e-008,8.38773e-010
-1.056e+007,960000,-1.22861e-008,1.11443e-009
-1.056e+007,1.2e+006,-1.22302e-008,1.38676e-009
-1.056e+007,1.44e+006,-1.21624e-008,1.655e-009
-1.056e+007,1.68e+006,-1.20833e-008,1.9184e-009
-1.056e+007,1.92e+006,-1.19933e-008,2.17627e-009
-1.056e+007,2.16e+006,-1.18928e-008,2.42798e-009
-1.056e+007,2.4e+006,-1.17825e-008,2.67293e-009
-1.056e+007,2.64e+006,-1.16628e-008,2.91061e-009
-1.056e+007,2.88e+006,-1.15345e-008,3.14053e-009
-1.056e+007,3.12e+006,-1.13981e-008,3.36229e-009
-1.056e+007,3.36e+006,-1.12543e-008,3.57556e-009
-1.056e+007,3.6e+006,-1.11038e-008,3.78004e-009
-1.056e+007,3.84e+006,-1.09472e-008,3.97554e-009
-1.056e+007,4.08e+006,-1.07853e-008,4.16188e-009
-1.056e+007,4.32e+006,-1.06187e-008,4.33897e-009
-1.056e+007,4.56e+006,-1.0448e-008,4.50676e-009
-1.056e+007,4.8e+006,-1.02739e-008,4.66526e-009
-1.056e+007,5.04e+006,-1.00969e-008,4.81451e-009
-1.056e+007,5.28e+006,-9.91772e-009,4.95462e-009
-1.056e+007,5.52e+006,-9.73684e-009,5.08572e-009
-1.056e+007,5.76e+006,-9.55479e-009,5.20796e-009
-1.056e+007,6e+006,-9.37207e-009,5.32156e-009
-1.056e+007,6.24e+006,-9.18913e-009,5.42672e-009
-1.056e+007,6.48e+006,-9.00641e-009,5.5237e-009
-1.056e+007,6.72e+006,-8.8243e-009,5.61276e-009
-1.056e+007,6.96e+006,-8.64315e-009,5.69417e-009
-1.056e+007,7.2e+006,-8.4633e-009,5.76822e-009
-1.056e+007,7.44e+006,-8.28503e-009,5.83521e-009
-1.056e+007,7.68e+006,-8.10863e-009,5.89544e-009
-1.056e+007,7.92e+006,-7.93431e-009,5.9492e-009
-1.056e+007,8.16e+006,-7.76229e-009,5.9968e-009
-1.056e+007,8.4e+006,-7.59276e-009,6.03855e-009
-1.056e+007,8.64e+006,-7.42587e-009,6.07474e-009
-1.056e+007,8.88e+006,-7.26175e-009,6.10566e-009
-1.056e+007,9.12e+006,-7.10052e-009,6.13161e-009
-1.056e+007,9.36e+006,-6.94227e-009,6.15285e-009
-1.056e+007,9.6e+006,-6.78707e-009,6.16967e-009
-1.056e+007,9.84e+006,-6.63499e-009,6.18232e-009
-1.056e+007,1.008e+007,-6.48606e-009,6.19106e-009
-1.056e+007,1.032e+007,-6.34032e-009,6.19613e-009
-1.056e+007,1.056e+007,-6.19778e-009,6.19778e-009
-1.056e+007,1.08e+007,-6.05844e-009,6.19621e-009
-1.056e+007,1.104e+007,-5.92231e-009,6.19165e-009
-1.056e+007,1.128e+007,-5.78937e-009,6.18429e-009
-1.056e+007,1.152e+007,-5.65959e-009,6.17435e-009
-1.056e+007,1.176e+007,-5.53295e-009,6.16199e-009
-1.032e+007,-1.2e+007,-5.3922e-009,-6.27042e-009
-1.032e+007,-1.176e+007,-5.51787e-009,-6.28818e-009
-1.032e+007,-1.152e+007,-5.64681e-009,-6.30375e-009
-1.032e+007,-1.128e+007,-5.77907e-009,-6.31694e-009
-1.032e+007,-1.104e+007,-5.91469e-009,-6.32757e-009
-1.032e+007,-1.08e+007,-6.0537e-009,-6.33543e-009
-1.032e+007,-1.056e+007,-6.19613e-009,-6.34032e-009
-1.032e+007,-1.032e+007,-6.342e-009,-6.342e-009
-1.032e+007,-1.008e+007,-6.49129e-009,-6.34024e-009
-1.032e+007,-9.84e+006,-6.64402e-009,-6.33479e-009
-1.032e+007,-9.6e+006,-6.80016e-009,-6.32541e-009
-1.032e+007,-9.36e+006,-6.95968e-009,-6.31181e-009
-1.032e+007,-9.12e+006,-7.12253e-009,-6.29373e-009
-1.032e+007,-8.88e+006,-7.28864e-009,-6.27086e-009
-1.032e+007,-8.64e+006,-7.45794e-009,-6.24292e-009
-1.032e+007,-8.4e+006,-7.63031e-009,-6.20959e-009
-1.032e+007,-8.16e+006,-7.80563e-009,-6.17056e-009
-1.032e+007,-7.92e+006,-7.98374e-009,-6.12551e-009
-1.032e+007,-7.68e+006,-8.16447e-009,-6.0741e-009
-1.032e+007,-7.44e+006,-8.34761e-009,-6.01601e-009
-1.032e+007,-7.2e+006,-8.53292e-009,-5.95091e-009
-1.032e+007,-6.96e+006,-8.72014e-009,-5.87846e-009
-1.032e+007,-6.72e+006,-8.90895e-009,-5.79833e-009
-1.032e+007,-6.48e+006,-9.09904e-009,-5.71021e-009
-1.032e+007,-6.24e+006,-9.29001e-009,-5.61378e-009
-1.032e+007,-6e+006,-9.48148e-009,-5.50875e-009
-1.032e+007,-5.76e+006,-9.67297e-009,-5.39483e-009
-1.032e+007,-5.52e+006,-9.86403e-009,-5.27178e-009
-1.032e+007,-5.28e+006,-1.00541e-008,-5.13935e-009
-1.032e+007,-5.04e+006,-1.02427e-008,-4.99735e-009
-1.032e+007,-4.8e+006,-1.04291e-008,-4.84562e-009
-1.032e+007,-4.56e+006,-1.06128e-008,-4.68402e-009
-1.032e+007,-4.32e+006,-1.07932e-008,-4.51249e-009
-1.032e+007,-4.08e+006,-1.09694e-008,-4.331e-009
-1.032e+007,-3.84e+006,-1.11409e-008,-4.13957e-009
-1.032e+007,-3.6e+006,-1.13069e-008,-3.93829e-009
-1.032e+007,-3.36e+006,-1.14666e-008,-3.72732e-009
-1.032e+007,-3.12e+006,-1.16194e-008,-3.50686e-009
-1.032e+007,-2.88e+006,-1.17645e-008,-3.2772e-009
-1.032e+007,-2.64e+006,-1.19011e-008,-3.0387e-009
-1.032e+007,-2.4e+006,-1.20286e-008,-2.79179e-009
-1.032e+007,-2.16e+006,-1.21463e-008,-2.53696e-009
-1.032e+007,-1.92e+006,-1.22535e-008,-2.27478e-009
-1.032e+007,-1.68e+006,-1.23497e-008,-2.00589e-009
-1.032e+007,-1.44e+006,-1.24342e-008,-1.73097e-009
-1.032e+007,-1.2e+006,-1.25066e-008,-1.45077e-009
-1.032e+007,-960000,-1.25664e-008,-1.1661e-009
-1.032e+007,-720000,-1.26133e-008,-8.778e-010
-1.032e+007,-480000,-1.26471e-008,-5.86744e-010
-1.032e+007,-240000,-1.26674e-008,-2.93837e-010
-1.032e+007,0,-1.26742e-008,-1.52577e-026
-1.032e+007,240000,-1.26674e-008,2.93837e-010
-1.032e+007,480000,-1.26471e-008,5.86744e-010
-1.032e+007,720000,-1.26133e-008,8.778e-010
-1.032e+007,960000,-1.25664e-008,1.1661e-009
-1.032e+007,1.2e+006,-1.25066e-008,1.45077e-009
-1.032e+007,1.44e+006,-1.24342e-008,1.73097e-009
-1.032e+007,1.68e+006,-1.23497e-008,2.00589e-009
-1.032e+007,1.92e+006,-1.22535e-008,2.27478e-009
-1.032e+007,2.16e+006,-1.21463e-008,2.53696e-009
-1.032e+007,2.4e+006,-1.20286e-008,2.79179e-009
-1.032e+007,2.64e+006,-1.19011e-008,3.0387e-009
-1.032e+007,2.88e+006,-1.17645e-008,3.2772e-009
-1.032e+007,3.12e+006,-1.16194e-008,3.50686e-009
-1.032e+007,3.36e+006,-1.14666e-008,3.72732e-009
-1.032e+007,3.6e+006,-1.13069e-008,3.93829e-009
-1.032e+007,3.84e+006,-1.11409e-008,4.13957e-009
-1.032e+007,4.08e+006,-1.09694e-008,4.331e-009
-1.032e+007,4.32e+006,-1.07932e-008,4.51249e-009
-1.032e+007,4.56e+006,-1.06128e-008,4.68402e-009
-1.032e+007,4.8e+006,-1.04291e-008,4.84562e-009
-1.032e+007,5.04e+006,-1.02427e-008,4.99735e-009
-1.032e+007,5.28e+006,-1.00541e-008,5.13935e-009
-1.032e+007,5.52e+006,-9.86403e-009,5.27178e-009
-1.032e+007,5.76e+006,-9.67297e-009,5.39483e-009
-1.032e+007,6e+006,-9.48148e-009,5.50875e-009
-1.032e+007,6.24e+006,-9.29001e-009,5.61378e-009
-1.032e+007,6.48e+006,-9.09904e-009,5.71021e-009
-1.032e+007,6.72e+006,-8.90895e-009,5.79833e-009
-1.032e+007,6.96e+006,-8.72014e-009,5.87846e-009
-1.032e+007,7.2e+006,-8.53292e-009,5.95091e-009
-1.032e+007,7.44e+006,-8.34761e-009,6.01601e-009
-1.032e+007,7.68e+006,-8.16447e-009,6.0741e-009
-1.032e+007,7.92e+006,-7.98374e-009,6.12551e-009
-1.032e+007,8.16e+006,-7.80563e-009,6.17056e-009
-1.032e+007,8.4e+006,-7.63031e-009,6.20959e-009
-1.032e+007,8.64e+006,-7.45794e-009,6.24292e-009
-1.032e+007,8.88e+006,-7.28864e-009,6.27086e-009
-1.032e+007,9.12e+006,-7.12253e-009,6.29373e-009
-1.032e+007,9.36e+006,-6.95968e-009,6.31181e-009
-1.032e+007,9.6e+006,-6.80016e-009,6.32541e-009
-1.032e+007,9.84e+006,-6.64402e-009,6.33479e-009
-1.032e+007,1.008e+007,-6.49129e-009,6.34024e-009
-1.032e+007,1.032e+007,-6.342e-009,6.342e-009
-1.032e+007,1.056e+007,-6.19613e-009,6.34032e-009
-1.032e+007,1.08e+007,-6.0537e-009,6.33543e-009
-1.032e+007,1.104e+007,-5.91469e-009,6.32757e-009
-1.032e+007,1.128e+007,-5.77907e-009,6.31694e-009
-1.032e+007,1.152e+007,-5.64681e-009,6.30375e-009
-1.032e+007,1.176e+007,-5.51787e-009,6.28818e-009
-1.008e+007,-1.2e+007,-5.37176e-009,-6.39546e-009
-1.008e+007,-1.176e+007,-5.4995e-009,-6.41656e-009
-1.008e+007,-1.152e+007,-5.6307e-009,-6.43552e-009
-1.008e+007,-1.128e+007,-5.76541e-009,-6.45215e-009
-1.008e+007,-1.104e+007,-5.90368e-009,-6.46626e-009
-1.008e+007,-1.08e+007,-6.04555e-009,-6.47764e-009
-1.008e+007,-1.056e+007,-6.19106e-009,-6.48606e-009
-1.008e+007,-1.032e+007,-6.34024e-009,-6.49129e-009
-1.008e+007,-1.008e+007,-6.49309e-009,-6.49309e-009
-1.008e+007,-9.84e+006,-6.64964e-009,-6.4912e-009
-1.008e+007,-9.6e+006,-6.80987e-009,-6.48535e-009
-1.008e+007,-9.36e+006,-6.97376e-009,-6.47526e-009
-1.008e+007,-9.12e+006,-7.14127e-009,-6.46062e-009
-1.008e+007,-8.88e+006,-7.31235e-009,-6.44114e-009
-1.008e+007,-8.64e+006,-7.48693e-009,-6.41648e-009
-1.008e+007,-8.4e+006,-7.66491e-009,-6.38633e-009
-1.008e+007,-8.16e+006,-7.84616e-009,-6.35034e-009
-1.008e+007,-7.92e+006,-8.03055e-009,-6.30817e-009
-1.008e+007,-7.68e+006,-8.2179e-009,-6.25945e-009
-1.008e+007,-7.44e+006,-8.40801e-009,-6.20383e-009
-1.008e+007,-7.2e+006,-8.60063e-009,-6.14094e-009
-1.008e+007,-6.96e+006,-8.79551e-009,-6.07042e-009
-1.008e+007,-6.72e+006,-8.99234e-009,-5.9919e-009
-1.008e+007,-6.48e+006,-9.19076e-009,-5.90502e-009
-1.008e+007,-6.24e+006,-9.3904e-009,-5.80945e-009
-1.008e+007,-6e+006,-9.59084e-009,-5.70483e-009
-1.008e+007,-5.76e+006,-9.7916e-009,-5.59085e-009
-1.008e+007,-5.52e+006,-9.99218e-009,-5.46722e-009
-1.008e+007,-5.28e+006,-1.0192e-008,-5.33366e-009
-1.008e+007,-5.04e+006,-1.03906e-008,-5.18993e-009
-1.008e+007,-4.8e+006,-1.05871e-008,-5.03585e-009
-1.008e+007,-4.56e+006,-1.07811e-008,-4.87124e-009
-1.008e+007,-4.32e+006,-1.09717e-008,-4.69599e-009
-1.008e+007,-4.08e+006,-1.11583e-008,-4.51007e-009
-1.008e+007,-3.84e+006,-1.134e-008,-4.31347e-009
-1.008e+007,-3.6e+006,-1.15162e-008,-4.10625e-009
-1.008e+007,-3.36e+006,-1.16859e-008,-3.88857e-009
-1.008e+007,-3.12e+006,-1.18484e-008,-3.66063e-009
-1.008e+007,-2.88e+006,-1.20029e-008,-3.42273e-009
-1.008e+007,-2.64e+006,-1.21485e-008,-3.17523e-009
-1.008e+007,-2.4e+006,-1.22846e-008,-2.91858e-009
-1.008e+007,-2.16e+006,-1.24102e-008,-2.65331e-009
-1.008e+007,-1.92e+006,-1.25248e-008,-2.38002e-009
-1.008e+007,-1.68e+006,-1.26276e-008,-2.09941e-009
-1.008e+007,-1.44e+006,-1.27181e-008,-1.81222e-009
-1.008e+007,-1.2e+006,-1.27956e-008,-1.51926e-009
-1.008e+007,-960000,-1.28596e-008,-1.22141e-009
-1.008e+007,-720000,-1.29099e-008,-9.19586e-010
-1.008e+007,-480000,-1.29461e-008,-6.14747e-010
-1.008e+007,-240000,-1.29678e-008,-3.07883e-010
-1.008e+007,0,-1.29751e-008,-7.68563e-027
-1.008e+007,240000,-1.29678e-008,3.07883e-010
-1.008e+007,480000,-1.29461e-008,6.14747e-010
-1.008e+007,720000,-1.29099e-008,9.19586e-010
-1.008e+007,960000,-1.28596e-008,1.22141e-009
-1.008e+007,1.2e+006,-1.27956e-008,1.51926e-009
-1.008e+007,1.44e+006,-1.27181e-008,1.81222e-009
